Model,Degem,Grain Size
Clemex_256_Predictions,11,11.75
Clemex_256_Predictions,11,11.75
Clemex_256_Predictions,11,11.75
Clemex_256_Predictions,11,11.75
Clemex_256_Predictions,11,11.761904761904763
Clemex_256_Predictions,11,11.8
Clemex_256_Predictions,11,11.8125
Clemex_256_Predictions,11,11.823529411764707
Clemex_256_Predictions,11,11.857142857142858
Clemex_256_Predictions,11,11.88888888888889
Clemex_256_Predictions,11,11.941176470588236
Clemex_256_Predictions,11,11.95
Clemex_256_Predictions,11,12.0
Clemex_256_Predictions,11,12.052631578947368
Clemex_256_Predictions,11,12.095238095238095
Clemex_256_Predictions,11,12.105263157894736
Clemex_256_Predictions,11,12.11111111111111
Clemex_256_Predictions,11,12.11111111111111
Clemex_256_Predictions,11,12.153846153846153
Clemex_256_Predictions,11,12.166666666666666
Clemex_256_Predictions,11,12.222222222222221
Clemex_256_Predictions,11,12.222222222222221
Clemex_256_Predictions,11,12.263157894736842
Clemex_256_Predictions,11,12.285714285714286
Clemex_256_Predictions,11,12.3125
Clemex_256_Predictions,11,12.31578947368421
Clemex_256_Predictions,11,12.368421052631579
Clemex_256_Predictions,11,12.4
Clemex_256_Predictions,11,12.421052631578947
Clemex_256_Predictions,11,12.4375
Clemex_256_Predictions,11,12.45
Clemex_256_Predictions,11,12.5
Clemex_256_Predictions,11,12.529411764705882
Clemex_256_Predictions,11,12.555555555555555
Clemex_256_Predictions,11,12.578947368421053
Clemex_256_Predictions,11,12.578947368421053
Clemex_256_Predictions,11,12.6
Clemex_256_Predictions,11,12.6
Clemex_256_Predictions,11,12.6
Clemex_256_Predictions,11,12.61111111111111
Clemex_256_Predictions,11,12.647058823529411
Clemex_256_Predictions,11,12.666666666666666
Clemex_256_Predictions,11,12.714285714285714
Clemex_256_Predictions,11,12.764705882352942
Clemex_256_Predictions,11,12.789473684210526
Clemex_256_Predictions,11,12.823529411764707
Clemex_256_Predictions,11,12.833333333333334
Clemex_256_Predictions,11,12.833333333333334
Clemex_256_Predictions,11,12.833333333333334
Clemex_256_Predictions,11,12.833333333333334
Clemex_256_Predictions,11,12.944444444444445
Clemex_256_Predictions,11,13.0
Clemex_256_Predictions,11,13.0
Clemex_256_Predictions,11,13.0
Clemex_256_Predictions,11,13.125
Clemex_256_Predictions,11,13.222222222222221
Clemex_256_Predictions,11,13.235294117647058
Clemex_256_Predictions,11,13.294117647058824
Clemex_256_Predictions,11,13.3125
Clemex_256_Predictions,11,13.352941176470589
Clemex_256_Predictions,11,13.368421052631579
Clemex_256_Predictions,11,13.375
Clemex_256_Predictions,11,13.4375
Clemex_256_Predictions,11,13.466666666666667
Clemex_256_Predictions,11,13.470588235294118
Clemex_256_Predictions,11,13.5
Clemex_256_Predictions,11,13.5
Clemex_256_Predictions,11,13.5
Clemex_256_Predictions,11,13.538461538461538
Clemex_256_Predictions,11,13.6
Clemex_256_Predictions,11,13.647058823529411
Clemex_256_Predictions,11,13.705882352941176
Clemex_256_Predictions,11,13.722222222222221
Clemex_256_Predictions,11,13.76923076923077
Clemex_256_Predictions,11,13.8125
Clemex_256_Predictions,11,13.8125
Clemex_256_Predictions,11,13.916666666666666
Clemex_256_Predictions,11,13.928571428571429
Clemex_256_Predictions,11,13.933333333333334
Clemex_256_Predictions,11,13.9375
Clemex_256_Predictions,11,13.941176470588236
Clemex_256_Predictions,11,14.0
Clemex_256_Predictions,11,14.0
Clemex_256_Predictions,11,14.0
Clemex_256_Predictions,11,14.0625
Clemex_256_Predictions,11,14.066666666666666
Clemex_256_Predictions,11,14.125
Clemex_256_Predictions,11,14.166666666666666
Clemex_256_Predictions,11,14.176470588235293
Clemex_256_Predictions,11,14.176470588235293
Clemex_256_Predictions,11,14.176470588235293
Clemex_256_Predictions,11,14.176470588235293
Clemex_256_Predictions,11,14.1875
Clemex_256_Predictions,11,14.2
Clemex_256_Predictions,11,14.25
Clemex_256_Predictions,11,14.25
Clemex_256_Predictions,11,14.266666666666667
Clemex_256_Predictions,11,14.266666666666667
Clemex_256_Predictions,11,14.285714285714286
Clemex_256_Predictions,11,14.352941176470589
Clemex_256_Predictions,11,14.357142857142858
Clemex_256_Predictions,11,14.375
Clemex_256_Predictions,11,14.4
Clemex_256_Predictions,11,14.470588235294118
Clemex_256_Predictions,11,14.470588235294118
Clemex_256_Predictions,11,14.5
Clemex_256_Predictions,11,14.538461538461538
Clemex_256_Predictions,11,14.5625
Clemex_256_Predictions,11,14.615384615384615
Clemex_256_Predictions,11,14.625
Clemex_256_Predictions,11,14.666666666666666
Clemex_256_Predictions,11,14.6875
Clemex_256_Predictions,11,14.7
Clemex_256_Predictions,11,14.785714285714286
Clemex_256_Predictions,11,14.785714285714286
Clemex_256_Predictions,11,15.0
Clemex_256_Predictions,11,15.0
Clemex_256_Predictions,11,15.0
Clemex_256_Predictions,11,15.066666666666666
Clemex_256_Predictions,11,15.071428571428571
Clemex_256_Predictions,11,15.083333333333334
Clemex_256_Predictions,11,15.090909090909092
Clemex_256_Predictions,11,15.2
Clemex_256_Predictions,11,15.2
Clemex_256_Predictions,11,15.25
Clemex_256_Predictions,11,15.266666666666667
Clemex_256_Predictions,11,15.3125
Clemex_256_Predictions,11,15.3125
Clemex_256_Predictions,11,15.333333333333334
Clemex_256_Predictions,11,15.357142857142858
Clemex_256_Predictions,11,15.357142857142858
Clemex_256_Predictions,11,15.5
Clemex_256_Predictions,11,15.545454545454545
